Year,SeriesCode,Country,Sex,Value
2020,SE_PRE_PARTN,Belarus,Male,99.57781
2020,SE_PRE_PARTN,Belarus,Female,96.44612
2021,SE_PRE_PARTN,Belarus,Female,93.9556
2021,SE_PRE_PARTN,Belarus,Male,98.10914
2021,SE_PRE_PARTN,Belarus,Both sexes,96.09254
2018,SE_PRE_PARTN,Canada,Male,97.77703
2018,SE_PRE_PARTN,Canada,Both sexes,97.3494
2018,SE_PRE_PARTN,Canada,Female,96.90215
2019,SE_PRE_PARTN,Canada,Both sexes,98.25467
2019,SE_PRE_PARTN,Canada,Male,98.31848
2019,SE_PRE_PARTN,Canada,Female,98.18786
2020,SE_PRE_PARTN,Canada,Female,99.39025
2020,SE_PRE_PARTN,Canada,Male,99.17603
2020,SE_PRE_PARTN,Canada,Both sexes,99.28064
2018,SE_PRE_PARTN,Romania,Female,82.18949
2018,SE_PRE_PARTN,Romania,Both sexes,82.22463
2019,SE_PRE_PARTN,Romania,Male,85.0106
2019,SE_PRE_PARTN,Romania,Both sexes,84.50018
2019,SE_PRE_PARTN,Romania,Female,83.96008
2020,SE_PRE_PARTN,Romania,Male,88.6268
2020,SE_PRE_PARTN,Romania,Female,87.90199
2020,SE_PRE_PARTN,Romania,Both sexes,88.27458
2020,SE_PRE_PARTN,Uzbekistan,Male,63.34055
2020,SE_PRE_PARTN,Uzbekistan,Female,62.31133
2021,SE_PRE_PARTN,Uzbekistan,Female,68.13415
2021,SE_PRE_PARTN,Uzbekistan,Male,69.56164
2021,SE_PRE_PARTN,Uzbekistan,Both sexes,68.86661
2016,SE_PRE_PARTN,Italy,Male,97.2817
2016,SE_PRE_PARTN,Italy,Male,97.2817
